"Inner_Iter",    "rms[Rho]"    ,       "CD"       ,       "CL"       ,       "CMz"      
         398,      -3.225120795,     0.07219371053,      0.3455658796,     0.08366338267
         399,      -3.236723248,     0.07215922897,      0.3454911809,     0.08368906704
         400,      -3.247944433,     0.07212637455,      0.3454248351,      0.0837160647
         401,      -3.258688775,     0.07209503246,      0.3453672265,     0.08374456935
         402,      -3.268952438,     0.07206494513,      0.3453172445,     0.08377402504
         403,      -3.278756048,     0.07203562338,      0.3452736041,     0.08380381616
         404,      -3.288124709,     0.07200677777,      0.3452361418,     0.08383393946
         405,      -3.297005783,     0.07197876334,      0.3452062967,     0.08386524165
         406,      -3.305327995,     0.07195205403,      0.3451863268,     0.08389901599
         407,      -3.313143245,     0.07192716228,      0.3451781631,     0.08393639032
         408,       -3.32064386,     0.07190444426,      0.3451832627,      0.0839782441
         409,      -3.327470278,     0.07188391032,      0.3452022195,     0.08402500119
         410,      -3.333611361,     0.07186559711,      0.3452356641,      0.0840771018
         411,      -3.339171356,     0.07184953849,       0.345284137,     0.08413493374
         412,      -3.344253977,     0.07183571532,      0.3453480637,     0.08419881819
         413,      -3.348821671,      0.0718241471,      0.3454283683,       0.084269331
         414,      -3.352958521,     0.07181492269,      0.3455258724,     0.08434699363
         415,      -3.356534129,     0.07180801224,      0.3456407042,     0.08443196444
         416,      -3.359520161,     0.07180324164,      0.3457730618,     0.08452444463
         417,      -3.362074476,     0.07180032007,      0.3459225858,     0.08462434558
         418,      -3.364160677,     0.07179883242,      0.3460880921,     0.08473115242
         419,       -3.36581302,     0.07179880881,      0.3462700203,     0.08484519016
         420,      -3.367165314,     0.07180039232,      0.3464690554,     0.08496691104
         421,      -3.368234416,     0.07180359633,      0.3466855385,     0.08509658528
         422,      -3.369134277,     0.07180839084,      0.3469198258,     0.08523448618
         423,      -3.369889614,     0.07181469399,      0.3471720449,     0.08538076444
         424,      -3.370528799,     0.07182239643,      0.3474422319,     0.08553551779
         425,      -3.371116815,     0.07183137521,      0.3477304156,     0.08569883541
         426,      -3.371749731,     0.07184150579,      0.3480364657,     0.08587071606
         427,      -3.372625449,     0.07185264031,      0.3483601839,     0.08605111667
         428,      -3.373574062,     0.07186463203,       0.348701417,     0.08624001373
         429,      -3.374648429,     0.07187729168,      0.3490597638,     0.08643724515
         430,      -3.375894153,     0.07189043679,      0.3494348032,      0.0866426321
         431,      -3.377379331,     0.07190393888,      0.3498264765,     0.08685617653
         432,      -3.379132236,     0.07191762125,      0.3502342543,     0.08707762972
         433,      -3.381163863,     0.07193127665,      0.3506575779,     0.08730672112
         434,      -3.383503077,     0.07194462075,      0.3510957026,     0.08754307859
         435,      -3.386103299,     0.07195746362,      0.3515480063,     0.08778638488
         436,      -3.388959814,     0.07196961248,       0.352013856,     0.08803630978
         437,      -3.392129448,     0.07198085583,      0.3524925614,     0.08829248706
         438,      -3.395640508,     0.07199096654,      0.3529833898,     0.08855452258
         439,      -3.399463158,     0.07199970555,       0.353485559,     0.08882198995
         440,      -3.403591516,     0.07200685894,      0.3539982675,      0.0890944476
         441,      -3.407965383,     0.07201220245,       0.354520698,     0.08937144166
         442,      -3.412581833,     0.07201548528,      0.3550520236,     0.08965251041
         443,      -3.417421364,     0.07201648636,      0.3555913998,     0.08993718017
         444,      -3.422488025,     0.07201499026,      0.3561379894,     0.09022497911
         445,      -3.427724033,     0.07201078607,      0.3566909578,     0.09051543579
         446,        -3.4331072,     0.07200367287,      0.3572495066,     0.09080809673
         447,      -3.438613338,     0.07199345731,      0.3578128396,       0.091102509
         448,      -3.444203193,     0.07197995293,      0.3583801421,     0.09139820968
         449,      -3.449862705,     0.07196297939,      0.3589506037,     0.09169473726
         450,       -3.45552804,     0.07194236131,      0.3595234177,      0.0919916312
         451,      -3.461150913,     0.07191793865,       0.360097783,     0.09228843213
         452,       -3.46672609,     0.07188956132,      0.3606729024,      0.0925846811
         453,      -3.472255825,     0.07185709087,      0.3612479805,     0.09287991781
         454,      -3.477697294,     0.07182040421,      0.3618222172,     0.09317367689
         455,      -3.483002743,     0.07177938764,      0.3623948143,     0.09346549078
         456,       -3.48814893,     0.07173393467,      0.3629649725,     0.09375488735
         457,      -3.493105109,     0.07168395475,      0.3635319197,     0.09404140367
         458,      -3.497819276,     0.07162934758,      0.3640948593,     0.09432455901
         459,      -3.502240925,     0.07157003244,      0.3646529391,     0.09460383716
         460,       -3.50633325,     0.07150593497,      0.3652052889,     0.09487870622
         461,      -3.510072007,     0.07143698625,      0.3657510197,     0.09514861726
         462,      -3.513393235,     0.07136312286,      0.3662892244,      0.0954130047
         463,      -3.516250549,     0.07128428454,      0.3668189804,     0.09567128787
         464,      -3.518607434,     0.07120041771,      0.3673393489,     0.09592287092
         465,      -3.520432874,     0.07111147392,      0.3678493836,     0.09616714832
         466,      -3.521705839,     0.07101740982,       0.368348137,     0.09640350894
         467,      -3.522422466,     0.07091818746,      0.3688346641,     0.09663133974
         468,      -3.522597016,     0.07081377555,      0.3693080299,     0.09685003027
         469,      -3.522230091,     0.07070414948,      0.3697673176,      0.0970589788
         470,      -3.521345599,     0.07058929187,      0.3702116363,     0.09725759784
         471,      -3.519977501,     0.07046919333,      0.3706401291,     0.09744532055
         472,      -3.518173646,     0.07034385465,      0.3710519802,     0.09762160599
         473,      -3.515989122,     0.07021328727,      0.3714464234,      0.0977859459
         474,      -3.513463085,     0.07007751481,      0.3718227515,      0.0979378712
         475,      -3.510635523,     0.06993657444,      0.3721803208,     0.09807695674
         476,      -3.507571047,     0.06979051841,      0.3725185622,     0.09820282815
         477,      -3.504304329,     0.06963941473,      0.3728369862,     0.09831516587
         478,      -3.500869608,     0.06948334773,      0.3731351848,     0.09841370738
         479,      -3.497269116,     0.06932241816,      0.3734128321,     0.09849824813
         480,      -3.493518073,     0.06915674313,      0.3736696838,     0.09856864185
         481,      -3.489623238,     0.06898645557,      0.3739055758,     0.09862479963
         482,      -3.485610797,      0.0688117035,      0.3741204203,     0.09866668792
         483,      -3.481474883,     0.06863264918,      0.3743142022,     0.09869432603
         484,      -3.477200373,     0.06844946795,      0.3744869735,      0.0987077828
         485,       -3.47277106,     0.06826234665,      0.3746388502,     0.09870717391
         486,      -3.468159296,     0.06807148223,      0.3747700089,     0.09869265922
         487,       -3.46335067,     0.06787708014,      0.3748806805,     0.09866443851
         488,      -3.458301738,     0.06767935231,      0.3749711444,     0.09862274755
         489,      -3.452980477,     0.06747851572,      0.3750417229,     0.09856785431
         490,      -3.447341645,     0.06727478977,      0.3750927733,     0.09850005335
         491,      -3.441428375,     0.06706839265,      0.3751246774,     0.09841965869
         492,      -3.435184028,     0.06685954021,      0.3751378362,      0.0983270001
         493,      -3.428671468,     0.06664844401,      0.3751326624,     0.09822241811
         494,      -3.421865359,     0.06643530967,      0.3751095746,      0.0981062597
         495,      -3.414518575,     0.06622033536,      0.3750689916,      0.0979788746
         496,      -3.406635205,      0.0660037106,      0.3750113303,     0.09784061304
         497,      -3.398324217,     0.06578561541,      0.3749370006,     0.09769182266
         498,       -3.38955585,     0.06556621953,      0.3748464055,     0.09753284745
         499,      -3.380462036,     0.06534568198,      0.3747399377,     0.09736402537
         500,      -3.370917885,      0.0651241505,      0.3746179779,     0.09718568682
         501,      -3.360968969,     0.06490176119,      0.3744808935,     0.09699815317
         502,      -3.350628094,     0.06467863821,      0.3743290375,     0.09680173548
         503,      -3.340156704,     0.06445489367,      0.3741627497,     0.09659673449
         504,      -3.329458919,     0.06423062813,      0.3739823572,      0.0963834411
